,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,content,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,tokenDelegateValid,v2
337,DEwAeLgQ8WsEVfZHnDdUsFfS1nqnHmskFDUAc3WAYrNK,10.0,DegPfmqyZpu7gyPWdjZqS8ihWaCCcFkErnA8Nb8KFNuR,B1nHzEEVXWDE8PBXBGsKNnrHwG94aNASZd3cp9DjezKA,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/kIXxKTl0S1UFNCX5zIARpGtfo-2bWOju6ciZeac2XZU?ext=png,Duck #5869,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,GX5E3FUDfqxruqweaRyquRFwENiRW2C2h9Nc2hU6gP9i,"[{'trait_type': 'Background', 'value': 'Rays Orange'}, {'trait_type': 'Body', 'value': 'White'}, {'trait_type': 'Beak', 'value': 'Devil'}, {'trait_type': 'Accessory', 'value': 'Joint'}, {'trait_type': 'Clothing', 'value': 'Oasis Tee'}, {'trait_type': 'Eyes', 'value': 'Otherside Green'}, {'trait_type': 'Eyewear', 'value': 'Bruce Lee Glasses'}, {'trait_type': 'Headwear', 'value': 'Purple Cap'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/kIXxKTl0S1UFNCX5zIARpGtfo-2bWOju6ciZeac2XZU?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,,False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
338,A9Q78LqE7s8YTHaf4g35xzDkQW9i4fYLpnDX23yGe8dG,10.0,Dvy4aZB1FhrYni1KCrzXLr5hbhxYURKBRGnjqrAJA84y,9iNB2yCKNVFxDYZoo6ib8DUmZMaLxDnhch1crJSKT3Y5,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/kFtdj1Gd-PvwwinSDGayLjWN5JRd_r_o0FTTfb2zC0Q?ext=png,Duck #5734,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,4vQ1mq6RKqoNw4DSBCRHfejHH6KsuNBMmsPiXCYbUANF,"[{'trait_type': 'Background', 'value': 'Rays Orange'}, {'trait_type': 'Body', 'value': 'White'}, {'trait_type': 'Beak', 'value': 'Devil'}, {'trait_type': 'Accessory', 'value': 'Gang Tattoo'}, {'trait_type': 'Eyes', 'value': 'Strab'}, {'trait_type': 'Eyewear', 'value': 'Eye Band'}, {'trait_type': 'Headwear', 'value': 'Huey Hat'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/kFtdj1Gd-PvwwinSDGayLjWN5JRd_r_o0FTTfb2zC0Q?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
339,Ga2S6WdRxq3UTaqezHdhZXFD1TuZANCRKBo5f9gZ8EHM,10.0,7cU9sNWt2sjUKiX3JFdtmTSuVwXMHedJRsCdVCA4wakT,567yVzp15TNPUpYP47uuv6cK7GGFVnpt3kuGzqyrfMCa,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/uE_BVRw5HV_UoiYW7RpvNnd4shg_KgHziMDUh_cX0xQ?ext=png,Duck #132,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,5THvD5UqHeCdwnj525r1iJXQit735eCKqupx9kvHWTFn,"[{'trait_type': 'Background', 'value': 'Rays Pink'}, {'trait_type': 'Body', 'value': 'Goth'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Solana Head'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/uE_BVRw5HV_UoiYW7RpvNnd4shg_KgHziMDUh_cX0xQ?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
340,H59mm5qB7wxZQQZqwx1CzsjVKqdeuaSibKxkgxngtsWr,10.0,CQxrZPgLsnLG7TPDJrrG5iKcs5yBVYbRfafyPDSotg5V,EHP412ktvHZ4fxTdckRM5cH5w56d8YMXDKSdpu1PA8Dc,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/BBuPmhx_5hsMRwAs8JTNmA5fVBPmO5bKBpOLwgdv1Mc?ext=png,Duck #7263,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,G8nqrrjESSjJpSYZd6cgsULKAu53Nzk8XiHKNYSjVvuS,"[{'trait_type': 'Background', 'value': 'Waves Orange'}, {'trait_type': 'Body', 'value': 'Zombie'}, {'trait_type': 'Beak', 'value': 'Zombie'}, {'trait_type': 'Accessory', 'value': 'Cigar'}, {'trait_type': 'Clothing', 'value': 'Wild Lover Shirt'}, {'trait_type': 'Eyes', 'value': 'Hypno Red'}, {'trait_type': 'Headwear', 'value': 'Red Dragon Bandana'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/BBuPmhx_5hsMRwAs8JTNmA5fVBPmO5bKBpOLwgdv1Mc?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
341,9oaoofyvgMAx6dhgdetiEs4ge6v12fmh52YDtZ2st2Ya,10.0,7g5NnKiyiq8AMrrGkP9BW5TxSn5BqeoTE2czHSZY6ri,3m5pY2h7ALUa7D3pm8zo3qsykNKt9cHyfeDscMXF3SQC,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/5cvrfEOggpOx7Zam5-zPdSr8k8Igczrblyew6WmPTMI?ext=png,Duck #1468,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,DP3tE2L8waQCvEqYnskMawbLgHEF8461qvBGEqwwsaku,"[{'trait_type': 'Background', 'value': 'Solana'}, {'trait_type': 'Body', 'value': 'Goth'}, {'trait_type': 'Beak', 'value': 'Devil'}, {'trait_type': 'Clothing', 'value': 'Total Black'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Eyewear', 'value': 'Eyes In Water'}, {'trait_type': 'Headwear', 'value': 'Dewey Hat'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/5cvrfEOggpOx7Zam5-zPdSr8k8Igczrblyew6WmPTMI?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,
342,ABdrPLnY3e7GGq7MpUT6CU4cW38puJrwD4FyWA91dFsa,10.0,CkVXfru1YhQK1sWgdBjvzrzQ8BzdFJPsa6bgxVJt6rUN,8pLRwf8pMugKERq7z4LmT6SS88Kqc2Dfgbq91hLpQGgG,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/zagddbo8RGaP_0jKRaGSzmEeNKiItzAsXkEqUVA6gOI?ext=png,Duck #4254,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,C1rne6REGzZveLJra1GtC8z7p5F7h6n6c9k5tGXWCx6f,"[{'trait_type': 'Background', 'value': 'Dark Red'}, {'trait_type': 'Body', 'value': 'Hunt'}, {'trait_type': 'Beak', 'value': 'Goth'}, {'trait_type': 'Clothing', 'value': 'Oasis Tee'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Eyewear', 'value': 'Cyclop'}, {'trait_type': 'Headwear', 'value': 'Spades Poker Hat'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/zagddbo8RGaP_0jKRaGSzmEeNKiItzAsXkEqUVA6gOI?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,
343,APeC4WWqxBmfVig8UmASFs5ZsepxGneuVUNKdwfiMD6Y,10.0,HXANcXp2jKeqRC8t8nNSQzvWF5xoyuDKPaw2LF8anTxW,29bJLwUZh76BhtNudMMxXBhcuDXFoFuBProH5qk8ZB6s,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/wuZKgrWRaUuYhft3t7s9ueZF928nx2j3jc5i6sG-Utk?ext=png,Duck #828,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,G9UdDuqcqZsfwp5aGWKhxXhTPGEf29PzWMzwkor3zUNF,"[{'trait_type': 'Background', 'value': 'Blue Lines'}, {'trait_type': 'Body', 'value': 'White'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'Lizard Wizard Tee'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Arrow'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/wuZKgrWRaUuYhft3t7s9ueZF928nx2j3jc5i6sG-Utk?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,
344,9EPopo7kGUFFhAChBx7MjJ72FUntq1do8BbKBU5L515,10.0,7eYcyk3JkFRBCP234JDG9aMhJkGumUDXJ26V7KDr2pjS,9XQ7KZUZnLHG82yq65H1HGTEPQhkLVfp55FFU45FWx7w,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/AYYprOZFeNFNHkBVYRG_LceqnXr0StFJ60uXB5PcZnI?ext=png,Duck #3222,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,Bs3iV7r4zCUmwWk1HbSR4LRtpEcQ42xseSrZrX5G2gKH,"[{'trait_type': 'Background', 'value': 'Waves Purple'}, {'trait_type': 'Body', 'value': 'White'}, {'trait_type': 'Beak', 'value': 'Devil'}, {'trait_type': 'Accessory', 'value': 'Cigarette'}, {'trait_type': 'Clothing', 'value': 'Leather Jacket'}, {'trait_type': 'Eyes', 'value': 'Otherside Yellow'}, {'trait_type': 'Headwear', 'value': 'Cowboy Black'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/AYYprOZFeNFNHkBVYRG_LceqnXr0StFJ60uXB5PcZnI?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,
345,H1qaQdef9zZv63CdSAxbmH7M12xomhECTUu5kdshRFKt,10.0,6JPHn4r7tAnkpChVS5jWjHg3YXQTbqP5Ztycpb6cR6ip,4G6EK4UWo8j4jrwMrxsbKYS5Hf46cWLCvgXjQNX7gKu1,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/CuRyMLaF-dokO7dJUCaiCCzJnr2Yw5ksCzz8_yb9W4Q?ext=png,Duck #2008,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,FR4uDSfirqj4G8y97wJW47vEHbb9Np9meSYprJNDmGTA,"[{'trait_type': 'Background', 'value': 'Dark Red'}, {'trait_type': 'Body', 'value': 'Bath'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Red Horns'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/CuRyMLaF-dokO7dJUCaiCCzJnr2Yw5ksCzz8_yb9W4Q?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,
346,BdE8KVezpSSPEXFtkV2WeU9G1VSAYK9UENukmbJ5eQyJ,10.0,FDdSRarqEF9Md7JcnwgEbfipLs2aiHjbSu83oKNcwdrd,821C2XBWx3v1yaz2uqBBqPWrQ1nVSTUaEEyrH2GcHGir,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/oWGCq1szys9cCRHxRS0vG4dysOzNnihjbVCyzah9-i0?ext=png,Duck #7504,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,C4aSpn3Jp99Nr6B3gTQNEfxxWCaxfjeKUQN7QV7BPzDk,"[{'trait_type': 'Background', 'value': 'Framed Strains'}, {'trait_type': 'Body', 'value': 'Bath'}, {'trait_type': 'Beak', 'value': 'Metaduck'}, {'trait_type': 'Clothing', 'value': 'Babrie Coverall'}, {'trait_type': 'Eyes', 'value': 'Creep'}, {'trait_type': 'Eyewear', 'value': 'Round Glasses'}, {'trait_type': 'Headwear', 'value': 'Huey Hat'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/oWGCq1szys9cCRHxRS0vG4dysOzNnihjbVCyzah9-i0?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,
347,FgyBAFCynpbpzKwgGQYvMjFEeurTXVAVixaH2MWUvspc,10.0,97RooXrGitMtcAwRJsD8fCc2rL3T9Hj6oE8r94M42vnK,4i7s1J5mXzSf6PudLsBCN5eCB1PFGgfubKHtVc55QGD1,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/OdOuTy7GnolcUIphZOn9owNhfyi8J4Yyko2cPPErfOo?ext=png,Duck #7640,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,Br2VDQ5rBQMZkAVJFXonchrEUMQM3z7rM355RRYLuvtY,"[{'trait_type': 'Background', 'value': 'Dark Red'}, {'trait_type': 'Body', 'value': 'Metaduck'}, {'trait_type': 'Beak', 'value': 'Goth'}, {'trait_type': 'Accessory', 'value': 'Cigar'}, {'trait_type': 'Clothing', 'value': 'Wang GOFL Tee'}, {'trait_type': 'Eyes', 'value': 'Stoned'}, {'trait_type': 'Eyewear', 'value': 'Blue Makeup'}, {'trait_type': 'Headwear', 'value': 'Purple Cap'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/OdOuTy7GnolcUIphZOn9owNhfyi8J4Yyko2cPPErfOo?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,
348,ks4mAymyWYmhZCezfkaUCBPUQFgocf2AiJ684sxj5VS,10.0,GK1GzM7UUeXSs7V9TQFXSUTDu8MwPmiG5GZWNAfdSVnD,14o8N4mdwJZ6knj9GLXUrNEp6rzisQm87LJBunQ29pV5,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/IFF99jDByxahWYvU9sP2FRm572WdhdCrg7jWt5iwals?ext=png,Duck #2016,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,ERihgihY7Mopo6RU3aHQRV9K8PcAC8jxip7hgyQmjCNJ,"[{'trait_type': 'Background', 'value': 'Quackgram Lines'}, {'trait_type': 'Body', 'value': 'Hunt'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'Comedian College Jacket'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Red Dragon Bandana'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/IFF99jDByxahWYvU9sP2FRm572WdhdCrg7jWt5iwals?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,
349,Ew2M18o6YrtDrBiaCPCB8fqVidZeoQkRajeXgjmJzKwq,10.0,FtUCZQaAivSMcbj9TCXTRtPb31m66JRe1MekGPeT9e1Y,6x6C1Fvq4AhanqCSZuxso1Naiq3wwPUJ1M8v1rVTjUr,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/4ulbe_gYO-C4EX0VwnrjWK6HJFT0Beo76h-wamDF0Hs?ext=png,Duck #4535,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,8WXZLy534KXKkxaV672psFH29mtzZMvtGuSCW6TAUgpe,"[{'trait_type': 'Background', 'value': 'Quackgram Lines'}, {'trait_type': 'Body', 'value': 'Hunt'}, {'trait_type': 'Beak', 'value': 'Yellow'}, {'trait_type': 'Clothing', 'value': 'Regal Suit'}, {'trait_type': 'Eyes', 'value': 'Classic'}, {'trait_type': 'Headwear', 'value': 'Viking Helmet'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/4ulbe_gYO-C4EX0VwnrjWK6HJFT0Beo76h-wamDF0Hs?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,
350,G289rTQTyziLf8Zinc2DwqKr3sNPnsFWezPY4AQkqU4q,10.0,2xyA2QiGGzU7xetiyHwZWbxqxp1bjn5hekFs7RdJaLuQ,63DLE1BJQKQ3veD4XADZZwSKFc8ngVar2gH3wVTi6JR7,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/bWYH2Dp9r03zLdFHic6ZmZo7S5M1jDCHoRe22Nndkm8?ext=png,Duck #606,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,CuekE71APzpNWD9b31Yg2Uj8W2n26YSuvyen7KaCTGTo,"[{'trait_type': 'Background', 'value': 'Framed Strains'}, {'trait_type': 'Body', 'value': 'White'}, {'trait_type': 'Beak', 'value': 'Metaduck'}, {'trait_type': 'Eyes', 'value': 'Strab'}, {'trait_type': 'Eyewear', 'value': 'Band Hero Hendrix'}, {'trait_type': 'Headwear', 'value': 'Red Horns'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/bWYH2Dp9r03zLdFHic6ZmZo7S5M1jDCHoRe22Nndkm8?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,
351,By3qLinLwrcYdXGMRXPggq3doZ4qBy2KypwFqmeWPq4,10.0,3WEa9r1Un4sPGFUHBMa2aqWwVRtL6LWvotM1p3LyiNVj,9Wss9vedTALBaaQ2nuEpPqKcQzofBtx3j2BBJj5exoYQ,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/JUatP1e7OLacyBl8sC4CbOMspgceDwTkrCg2Kw2tlIA?ext=png,Duck #2439,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,AT8usFPSf8wAuvxyM6AX3CqEmNpzELHWaHGV3M6EsDqF,"[{'trait_type': 'Background', 'value': 'Waves Orange'}, {'trait_type': 'Body', 'value': 'Hunt'}, {'trait_type': 'Beak', 'value': 'Goth'}, {'trait_type': 'Clothing', 'value': 'Babrie Coverall'}, {'trait_type': 'Eyes', 'value': 'Robo Magenta'}, {'trait_type': 'Eyewear', 'value': '3D Glasses'}, {'trait_type': 'Headwear', 'value': 'Red Horns'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/JUatP1e7OLacyBl8sC4CbOMspgceDwTkrCg2Kw2tlIA?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,
352,2Xq2LmzGNuaPXvwWjK7qDuBEXboSnni6dqasZK19w5fd,10.0,B9y5NV2amJsnadNCuzrTChgrvLpeBz4LkzTCaPCP2oyM,3R8UKPNt6UbmehGPDn6tN9rkJ5jRQiVUQFnB7BKaj43L,danger_valley_ducks,Danger Valley Ducks,https://www.arweave.net/zbQrNbFxHC5muNP8keOhwg9qSUHtdwOO19fEg5Ljd2Y?ext=png,Duck #497,"7,777 uniquely generated Ducks in the Danger Valley Duckverse.","[{'address': '8ZjzRkrUPitXCBSp65uK5FsT2476sLZ9NSqtd8kCQJoh', 'verified': 1, 'share': 0}, {'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'verified': 0, 'share': 100}]",500,DYQawUmHAGMyPaLbhkb3AKnYe7D5CCHf9AShMnm6jV5h,"[{'trait_type': 'Background', 'value': 'Biege Dotted'}, {'trait_type': 'Body', 'value': 'Bath'}, {'trait_type': 'Beak', 'value': 'Metaduck'}, {'trait_type': 'Clothing', 'value': 'Wild Lover Suit'}, {'trait_type': 'Eyes', 'value': 'Robo Magenta'}, {'trait_type': 'Eyewear', 'value': ""Gordon's Glasses""}, {'trait_type': 'Headwear', 'value': 'Ginger Hair'}]","{'creators': [{'address': 'BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh', 'share': 100}], 'files': [{'uri': 'https://www.arweave.net/zbQrNbFxHC5muNP8keOhwg9qSUHtdwOO19fEg5Ljd2Y?ext=png', 'type': 'image/png'}]}",1,BJomJVCbjz22kd84scx7X3eqMTBmuqZ4nhiFR7Cvm6dh,1,{},False,
