,id,price,escrowPubkey,owner,collectionName,collectionTitle,img,title,creators,sellerFeeBasisPoints,mintAddress,attributes,properties,supply,updateAuthority,primarySaleHappened,onChainCollection,rarity,tokenDelegateValid,v2
410,9AGfys6Qrx5X6arBLUUjHpPQSX1xyvMMyGCF4DqV83uD,250.0,5KQPcXSoi9S8a5Ps8S7gvA47G8DDeyfWiL8qfA9LeuXQ,FJAKLHtc7HsCX5Qb5QLWBWZTZuCmxk9D6ypny7RNXRVn,solgods,SOLgods ,https://www.arweave.net/skIl8OFmbIjbQflj90a7OSJXYOxcZICesin8ewhcFxs?ext=png,SOLGods 1618,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,2L7zFK7XLhKa1DdkhK6Gj7Hs81ZqHbqhD8Mq9bBV7Yeg,"[{'trait_type': 'Background', 'value': 'Psy'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Antichrist Chain'}, {'trait_type': 'Eyes', 'value': 'Voodoo'}, {'trait_type': 'Face', 'value': 'Venetian Gold'}, {'trait_type': 'Head', 'value': 'Medusa'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/skIl8OFmbIjbQflj90a7OSJXYOxcZICesin8ewhcFxs?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 689}, 'howrare': {'rank': 212}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
411,92gHuF1tU4ti7EoHFMfLeHxrCytPgPRqQWWWrgZKUPVV,250.0,BrbEgeQYcdHVaBnwD1CX7Dhy9JfLjR16427fTHr61cdS,EM11eQmDEttLSsnca4vMxDAPAXiLTnd1AsLkKxooc6Gh,solgods,SOLgods ,https://www.arweave.net/RpGQkb6hPYY9uadISCb_Rs_ajTKM18AtNYtVanGmX8k?ext=png,SOLGods 5289,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,ETykZ1eYLeZzASvFCdpTYF6sJCXJeiqWGYW4TVtCdecg,"[{'trait_type': 'Background', 'value': 'Psy'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Army'}, {'trait_type': 'Eyes', 'value': 'Voodoo Left'}, {'trait_type': 'Face', 'value': 'Skull'}, {'trait_type': 'Head', 'value': 'Horns Grey'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/RpGQkb6hPYY9uadISCb_Rs_ajTKM18AtNYtVanGmX8k?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 1276}, 'howrare': {'rank': 1270}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
412,4Dr8tjEakB9appcCZh3yt1CfSSfjrgeN9ofmk13dBccd,250.0,3Sz41BAQfDfFM9RrxLN5i28CK4EKMzQDF1WwSzsLQWJC,EM11eQmDEttLSsnca4vMxDAPAXiLTnd1AsLkKxooc6Gh,solgods,SOLgods ,https://www.arweave.net/VBZNFVq1lyLqvx-ZSCJWGih99_rRdWZ8oRTJgzoW3AE?ext=png,SOLGods 2558,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,CGpyGztFbQsVGYuyzWsdBVH3a5i1ZbGvvhf4VH1bkZKo,"[{'trait_type': 'Background', 'value': 'Lighthouse'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Suit Traditional'}, {'trait_type': 'Eyes', 'value': 'None'}, {'trait_type': 'Face', 'value': 'Binary'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/VBZNFVq1lyLqvx-ZSCJWGih99_rRdWZ8oRTJgzoW3AE?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 3109}, 'howrare': {'rank': 1600}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
413,ETguEdTD1EgEpvRYQxySks6GjT3D12eumiXsehhKHiYC,281.0,5BBSWxHMgCv67m3guS5hE7UFC9urwxLrGW9d7ym6kQCu,BK3WTA3Tjq5cK7ufn3HDp5tUivRoJdWrLERpj2udb42x,solgods,SOLgods ,https://www.arweave.net/dfADNvdsuOQj5zqOEthNGLPlC6U7GHH9_inEtQ9uU80?ext=png,SOLGods 5012,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,2xu44fUh3k2nNtpCkMgQkptqU3CFWtNWicDhsfokSe1f,"[{'trait_type': 'Background', 'value': 'Green'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Riot'}, {'trait_type': 'Eyes', 'value': 'Buttons'}, {'trait_type': 'Face', 'value': 'Joker'}, {'trait_type': 'Head', 'value': 'Hat White'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/dfADNvdsuOQj5zqOEthNGLPlC6U7GHH9_inEtQ9uU80?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 1711}, 'howrare': {'rank': 1137}}",False,
414,SKQApixWmZTSN3LkQCcrqiSW5U2LiYfPmiUfgcXXboU,290.0,JDoNVcNZSRnWmxwSmYf22f81r9YK2qhJDZufyQ8U7bo8,xvz2aFYuMdCxWGTfGcLSj89oYFfb5rrbpRc4QeSxgvs,solgods,SOLgods ,https://www.arweave.net/uNW5aSC8kBVfd2QuoMcpvON1_QRKy_bXVjkOEN3oCt0?ext=png,SOLGods 3742,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,DHzg851UhuAeUqobEbH3n2XaEKvcLchohuP3tJ48koUT,"[{'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Toga'}, {'trait_type': 'Eyes', 'value': 'None'}, {'trait_type': 'Face', 'value': 'Hannibal'}, {'trait_type': 'Head', 'value': 'Bucket Hat'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/uNW5aSC8kBVfd2QuoMcpvON1_QRKy_bXVjkOEN3oCt0?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 2482}, 'howrare': {'rank': 1766}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
415,3MedG21mv94vx1Y63BzhxWpCebr1AJSBKpfCBdqh5g2u,299.0,84v1CXtaoknnFX75fvzdD579wYpKpBANFNu6QL7Uewtq,6w7MgdSaKMzzT5KSKnJbekZnJMajYd2FDLioqZyME3AN,solgods,SOLgods ,https://bafybeidgh3h7hjc3gz4oe4pmpcj7mxp6wvzfimkmzoeiecj23jylik66nm.ipfs.nftstorage.link/SOLGods_images/%202111.png,SOLGods 2111,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,BEzv1ryqTzjPY61yKrLoBBgjwzT2vEpsNm4LJFmHiYim,"[{'trait_type': 'Background', 'value': 'Psy'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Vest Black'}, {'trait_type': 'Eyes', 'value': 'Voodoo'}, {'trait_type': 'Face', 'value': 'Hole'}, {'trait_type': 'Head', 'value': 'Flame'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://bafybeidgh3h7hjc3gz4oe4pmpcj7mxp6wvzfimkmzoeiecj23jylik66nm.ipfs.nftstorage.link/SOLGods_images/%202111.png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 709}, 'howrare': {'rank': 266}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
416,Do42EX4Uj6ciiLLKaBfoX7sdxs2kJ72k3rqGRci9gexx,300.0,DhpHK1oYJzhLGU1T4NR5BL5xNBszdDVLaRfix62Yr9si,32UtGke85Rik5mL8kSPXAGH7TKBGrN7eMFXNekhLmDAk,solgods,SOLgods ,https://www.arweave.net/AWVhgSmht8mSTBhmP45hI3mwOSBspSa1uhoSMPhy-Uc?ext=png,SOLGods 815,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,Y68BuU5M4GMGCRfGMgAmA215CwfNLaqVhyteNcdSKp7,"[{'trait_type': 'Background', 'value': 'Green'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Biggiesmalls'}, {'trait_type': 'Eyes', 'value': 'None'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/AWVhgSmht8mSTBhmP45hI3mwOSBspSa1uhoSMPhy-Uc?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 6450}, 'howrare': {'rank': 1812}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
417,8HnCoHLrTGi5Zcf5CGeAHRNGrfYMVMPQixwfDTyDLDiV,300.0,DhTpbe84SMkzmHQx6JFL913gjDHvrNCTitYyV9hsVu7F,EM11eQmDEttLSsnca4vMxDAPAXiLTnd1AsLkKxooc6Gh,solgods,SOLgods ,https://www.arweave.net/JLJ1UUo1Jka4SHZsa21JLwXhSkQjEicftsSlDd8uQVo?ext=png,SOLGods 5766,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,GNrduRHfXJep9UtVzCohPKUo1bXtnVzFk1ti8U6oe1k4,"[{'trait_type': 'Background', 'value': 'Orange'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'None'}, {'trait_type': 'Eyes', 'value': 'Voodoo Right'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/JLJ1UUo1Jka4SHZsa21JLwXhSkQjEicftsSlDd8uQVo?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 6526}, 'howrare': {'rank': 4200}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
418,r36S3vD4XCsKNLeGeBVKnEg6JJ4XVqzqQL37oLnHT53,300.0,GbddTabCXzPrVzzS4hZdcsJDKJMPKwxYT89MhzvnXMB5,EM11eQmDEttLSsnca4vMxDAPAXiLTnd1AsLkKxooc6Gh,solgods,SOLgods ,https://www.arweave.net/kbPMKk4Er2vIpkYFgFFBgN4535TS-EncTUHoE7FznWc?ext=png,SOLGods 2006,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,6UbbPEN2EoBCEYDKo96HtYsGzLSKzLPTyPq1tm25TeKa,"[{'trait_type': 'Background', 'value': 'Heaven'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'Devil'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Tuxedo White'}, {'trait_type': 'Eyes', 'value': 'Bandaged'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'None'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/kbPMKk4Er2vIpkYFgFFBgN4535TS-EncTUHoE7FznWc?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 478}, 'howrare': {'rank': 681}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
419,4znCX5MnjfXx2QKrgN6gVf3TQThmpWRhWF5AwAhx5a4,300.0,9yx1fKsQuXwDpGi1z1i3bAyB2MUMD3mJ6kczWpwttf14,EM11eQmDEttLSsnca4vMxDAPAXiLTnd1AsLkKxooc6Gh,solgods,SOLgods ,https://www.arweave.net/ikT2h6OtBS5sEKbz-El_qELcZYwHkfPz_kmuCDlJ8jY?ext=png,SOLGods 70,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,GTuFt12vHgPHBCw9qv3Dkzu77BByvYvEnyQYm9WXmUTT,"[{'trait_type': 'Background', 'value': 'Grey'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Suit Traditional'}, {'trait_type': 'Eyes', 'value': 'None'}, {'trait_type': 'Face', 'value': 'Joker'}, {'trait_type': 'Head', 'value': 'Bowler'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/ikT2h6OtBS5sEKbz-El_qELcZYwHkfPz_kmuCDlJ8jY?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 2419}, 'howrare': {'rank': 1186}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
420,3dJXwduJ1JKD4aGantPa9Z654qdUu8HuggTQLydmqLuM,300.0,E1MmJt5ykzHJnRsgDcahrvX54AUqK3tyMqaAU7sN7stf,8yQ9CgABUo1WbZnuHce93TsmqCTZtRMM5DXS17ZNT9Sa,solgods,SOLgods ,https://www.arweave.net/hGzUr2zfY0GIjUY2EDwbxY7DZHpHqxb97oUdTiAUzZ0?ext=png,SOLGods 4988,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,5APir1NNrzixa9VENLxs6iQUaDWm5hiGqzRiST8vnnqG,"[{'trait_type': 'Background', 'value': 'Fog'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'Spear'}, {'trait_type': 'Character', 'value': 'White'}, {'trait_type': 'Torso', 'value': 'Army'}, {'trait_type': 'Eyes', 'value': 'Voodoo'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'Sombrerito'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/hGzUr2zfY0GIjUY2EDwbxY7DZHpHqxb97oUdTiAUzZ0?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 136}, 'howrare': {'rank': 22}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
421,GyxKrPtviz6fbJ6F1YayzYaTA384UjLQPHtcy7eDaimq,300.0,2EPQZqdAA2hLumHZj1WLGmR1TAAfgKH44dmEkJ6YG5va,373uz7Ag4EbmQRd6NXXv8YJmLmVrSjGuVsDid1bkvpyp,solgods,SOLgods ,https://www.arweave.net/1dAeyr_0fLZ_EHFy1jVW31Q0nP3VLM7_erxng_9_ZSg?ext=png,SOLGods 6384,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,CnfBypyVLSCAxX9E1Ge6iSRMhAaW6YDeo7iHNNQk1Gnu,"[{'trait_type': 'Background', 'value': 'Tornado'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'Ninja'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': 'Waistcoat'}, {'trait_type': 'Eyes', 'value': 'Voodoo Right'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'Sombrerito'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/1dAeyr_0fLZ_EHFy1jVW31Q0nP3VLM7_erxng_9_ZSg?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 85}, 'howrare': {'rank': 19}}",False,"{'auctionHouseKey': 'E8cU1WiRWjanGxmn96ewBgk9vPTcL6AEZ1t6F6fkgUWe', 'sellerReferral': 'autMW8SgBkVYeBgqYiTuJZnkvDZMVU2MHJh9Jh7CSQ2', 'expiry': -1}"
422,F5FDg2K8Yy2pfSEUgTFiwV5pnvwKACQqVBUBnDm7mTLb,311.0,EGG9M3yRanFbTHPbay2SKLRe78XDUVjArB9uP8TKVm76,BK3WTA3Tjq5cK7ufn3HDp5tUivRoJdWrLERpj2udb42x,solgods,SOLgods ,https://www.arweave.net/mgMltN1x89rMBr8Vf6Na9AHC66WGlRcolrNJE1mkxCE?ext=png,SOLGods 4145,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,H2PWwMDYiCyBBGnNsS6aYMBCHWWSoFPysuTYNGxHrg1R,"[{'trait_type': 'Background', 'value': 'Orange'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'Angel'}, {'trait_type': 'Character', 'value': 'Black'}, {'trait_type': 'Torso', 'value': '6666 Tattoo 2'}, {'trait_type': 'Eyes', 'value': 'Glasses Retro'}, {'trait_type': 'Face', 'value': 'Stitch Smile'}, {'trait_type': 'Head', 'value': 'Hat White'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/mgMltN1x89rMBr8Vf6Na9AHC66WGlRcolrNJE1mkxCE?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 218}, 'howrare': {'rank': 774}}",False,
423,A7zmsNFT9bf4RTyGhvhggeF7BDoMdFAUpr3kd86QsJkU,315.0,56vxLqYkvtkGWrjrTcznFH8AtyQCkks6xeiARHkLQ5qH,BK3WTA3Tjq5cK7ufn3HDp5tUivRoJdWrLERpj2udb42x,solgods,SOLgods ,https://www.arweave.net/jPilfIpP24NOFq1pyx-CLZXoXgEEoTdgEsilqCL52QA?ext=png,SOLGods 5087,"[{'address': 'ALNcW6QDNf7H4iNiTM3FD16LZ4zMGyEeCYQiE1AbCoXk', 'verified': 1, 'share': 0}, {'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'verified': 0, 'share': 100}]",500,G2jiQs2UhFVCDjCbxmTH3H6G9WpuWrSKmmr8EBECdAPg,"[{'trait_type': 'Background', 'value': 'Blue'}, {'trait_type': 'Code', 'value': 'None'}, {'trait_type': 'Back', 'value': 'None'}, {'trait_type': 'Character', 'value': 'Grey'}, {'trait_type': 'Torso', 'value': 'Tshirtcrew Black'}, {'trait_type': 'Eyes', 'value': 'Sunglasses'}, {'trait_type': 'Face', 'value': 'None'}, {'trait_type': 'Head', 'value': 'Horns Grey'}]","{'creators': [{'address': 'Em4DcHQwUxhHfEWhz8aZABXU6nUADTGFBPKHoBhKZr9h', 'share': 92}, {'address': '5yqPJhLcoqDcVLTQjWq5MBGh18R6jv7pVwtacLW32b6J', 'share': 8}], 'files': [{'uri': 'https://www.arweave.net/jPilfIpP24NOFq1pyx-CLZXoXgEEoTdgEsilqCL52QA?ext=png', 'type': 'image/png'}]}",1,41PLzJby9zqiXjXnY5psHt6zf2X5uaDPiZ5wwRAPKAZM,1,{},"{'moonrank': {'rank': 4971}, 'howrare': {'rank': 5189}}",False,
